observation_id,Benchmark,doi,Dataset,DatasetNumber,DatasetType,DatasetOrigin,run,ToolReported,Tool,tool_family,tool_version,TP,FP,TP_plus_FP,TruthTotal,Recall,Precision,F1,FN_reported,FN_recalculated,precision_recalculated,recall_recalculated,f1_recalculated,execution_time_h,memory_usage,time_ranking_in_set,Read_length,number_of_reads,has_f1,has_precision_recall,Is_Edgren,source_file,source_sheet,Benchmark_purpose,new_tool,FN,Is_Edgren_Binary
OBS0329,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.4,8.4,real,Real,,STAR-Fusion,STAR-Fusion,STAR-Fusion,,10.0,37.0,47.0,17.0,0.588,0.213,0.313,,7.0,0.2127659574468085,0.5882352941176471,0.3125,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",7.0,no
OBS0330,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.4,8.4,real,Real,,STAR-SEQR,STAR-SEQR,STAR-SEQR,,14.0,90.0,104.0,17.0,0.8240000000000001,0.135,0.2319999999999999,,3.0,0.1346153846153846,0.8235294117647058,0.2314049586776859,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",3.0,no
OBS0331,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.4,8.4,real,Real,,deFuse,deFuse,deFuse,,16.0,327.0,343.0,17.0,0.941,0.047,0.09,,1.0,0.0466472303206997,0.9411764705882352,0.0888888888888888,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",1.0,no
OBS0332,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.4,8.4,real,Real,,EricScript,EricScript,EricScript,,9.0,343.0,352.0,17.0,0.529,0.026,0.05,,8.0,0.0255681818181818,0.5294117647058824,0.048780487804878,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",8.0,no
OBS0333,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.4,8.4,real,Real,,INTEGRATE,INTEGRATE,INTEGRATE,,11.0,39.0,50.0,17.0,0.647,0.22,0.3279999999999999,,6.0,0.22,0.6470588235294118,0.3283582089552239,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",6.0,no
OBS0334,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.4,8.4,real,Real,,FusionMap,FusionMap,FusionMap,,11.0,29.0,40.0,17.0,0.647,0.275,0.386,,6.0,0.275,0.6470588235294118,0.3859649122807018,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",6.0,no
OBS0335,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,MetaFusion.top_3,MetaFusion.top_3,MetaFusion,,12.0,1.0,13.0,12.0,1.0,0.923,0.96,,0.0,0.9230769230769232,1.0,0.96,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",0.0,no
OBS0336,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,MetaFusion,MetaFusion,MetaFusion,,12.0,1.0,13.0,12.0,1.0,0.923,0.96,,0.0,0.9230769230769232,1.0,0.96,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",0.0,no
OBS0337,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,Arriba,Arriba,Arriba,,12.0,8.0,20.0,12.0,1.0,0.6,0.75,,0.0,0.6,1.0,0.7499999999999999,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",0.0,no
OBS0338,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,STAR-Fusion,STAR-Fusion,STAR-Fusion,,11.0,3.0,14.0,12.0,0.917,0.7859999999999999,0.846,,1.0,0.7857142857142857,0.9166666666666666,0.8461538461538461,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",1.0,no
OBS0339,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,STAR-SEQR,STAR-SEQR,STAR-SEQR,,12.0,3.0,15.0,12.0,1.0,0.8,0.889,,0.0,0.8,1.0,0.888888888888889,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",0.0,no
OBS0340,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,deFuse,deFuse,deFuse,,10.0,6.0,16.0,12.0,0.833,0.625,0.7140000000000001,,2.0,0.625,0.8333333333333334,0.7142857142857143,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",2.0,no
OBS0341,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,EricScript,EricScript,EricScript,,10.0,23.0,33.0,12.0,0.833,0.303,0.444,,2.0,0.303030303030303,0.8333333333333334,0.4444444444444444,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",2.0,no
OBS0342,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,INTEGRATE,INTEGRATE,INTEGRATE,,5.0,5.0,10.0,12.0,0.417,0.5,0.455,,7.0,0.5,0.4166666666666667,0.4545454545454545,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",7.0,no
OBS0343,8,https://doi.org/10.1093/bioinformatics/btab249,Dataset8.7,8.7,real,Real,,FusionMap,FusionMap,FusionMap,,12.0,3.0,15.0,12.0,1.0,0.8,0.889,,0.0,0.8,1.0,0.888888888888889,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, MetaFusion",0.0,no
OBS0344,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,INTEGRATE C,INTEGRATE C,INTEGRATE,,,,,138.0,0.89,0.81,0.8481176470588235,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0345,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,INTEGRATE G,INTEGRATE G,INTEGRATE,,,,,138.0,0.67,0.85,0.7493421052631579,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0346,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,INTEGRATE T,INTEGRATE T,INTEGRATE,,,,,138.0,0.46,0.93,0.6155395683453238,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0347,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,INTEGRATE S,INTEGRATE S,INTEGRATE,,,,,138.0,0.42,0.85,0.5622047244094488,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0348,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,nFuse,nFuse,nFuse,,45.0,,,138.0,0.33,0.44,0.3771428571428571,,93.0,,0.3260869565217391,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",93.0,no
OBS0349,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,ChimeraScan,ChimeraScan,ChimeraScan,,,,,138.0,0.29,0.74,0.4166990291262136,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0350,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,FusionCatcher,FusionCatcher,FusionCatcher,,,,,138.0,0.25,0.95,0.3958333333333333,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0351,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,TopHat-Fusion,TopHat-Fusion,TopHat-Fusion,,,,,138.0,0.1,1.0,0.1818181818181818,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0352,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,pyPRADA,pyPRADA,pyPRADA,,,,,138.0,0.1,1.0,0.1818181818181818,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0353,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,TRUP,TRUP,TRUP,,,,,138.0,0.1,1.0,0.1818181818181818,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0354,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,Comrad,Comrad,Comrad,,,,,138.0,0.1,1.0,0.1818181818181818,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0355,9,https://doi.org/10.1101%2Fgr.186114.114,Dataset9,9,real,Real,,BreakTrans,BreakTrans,BreakTrans,,,,,138.0,0.1,1.0,0.1818181818181818,,,,,,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, INTEGRATE",,no
OBS0356,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,JAFFA-Hybrid,JAFFA-Hybrid,JAFFA,,44.0,0.0,44.0,50.0,0.88,1.0,0.9361702127659576,,6.0,1.0,0.88,0.9361702127659576,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",6.0,no
OBS0357,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,JAFFA-Assembly,JAFFA-Assembly,JAFFA,,39.0,0.0,39.0,50.0,0.78,1.0,0.8764044943820225,,11.0,1.0,0.78,0.8764044943820225,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",11.0,no
OBS0358,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,SOAPfuse,SOAPfuse,SOAPfuse,,37.0,1.0,38.0,50.0,0.74,0.9736842105263158,0.8409090909090909,,13.0,0.9736842105263158,0.74,0.8409090909090909,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",13.0,no
OBS0359,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,JAFFA-Direct,JAFFA-Direct,JAFFA,,34.0,0.0,34.0,50.0,0.68,1.0,0.8095238095238095,,16.0,1.0,0.68,0.8095238095238095,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",16.0,no
OBS0360,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,deFuse,deFuse,deFuse,,34.0,0.0,34.0,50.0,0.68,1.0,0.8095238095238095,,16.0,1.0,0.68,0.8095238095238095,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",16.0,no
OBS0361,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,TopHat-Fusion,TopHat-Fusion,TopHat-Fusion,,27.0,0.0,27.0,50.0,0.54,1.0,0.7012987012987013,,23.0,1.0,0.54,0.7012987012987013,,,,,,True,True,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",23.0,no
OBS0362,10,https://doi.org/10.1186/s13073-015-0167-x,Dataset10.1,10.1,simulated,Simulated,,FusionCatcher,FusionCatcher,FusionCatcher,,,,,,,,,,,,,,,,,,,False,False,False,Benchmarki_Agnieszka.xlsx,"Sensitivity, Precision",new_tool,"yes, JAFFA",,no
OBS0368,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,Arriba,Arriba,Arriba,,14.0,1.0,15.0,19.0,0.737,0.933,0.82,5.0,5.0,0.9333333333333333,0.7368421052631579,0.8235294117647058,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,5.0,no
OBS0369,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,CICERO,CICERO,CICERO,,14.0,1.0,15.0,19.0,0.737,0.933,0.82,5.0,5.0,0.9333333333333333,0.7368421052631579,0.8235294117647058,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,5.0,no
OBS0370,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,deFuse,deFuse,deFuse,,12.0,6.0,18.0,19.0,0.632,0.667,0.65,7.0,7.0,0.6666666666666666,0.631578947368421,0.6486486486486486,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,7.0,no
OBS0371,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,FusionCatcher,FusionCatcher,FusionCatcher,,16.0,6.0,22.0,19.0,0.842,0.727,0.78,3.0,3.0,0.7272727272727273,0.8421052631578947,0.7804878048780488,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,3.0,no
OBS0372,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,STAR-Fusion,STAR-Fusion,STAR-Fusion,,14.0,5.0,19.0,19.0,0.737,0.737,0.74,5.0,5.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,5.0,no
OBS0373,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,Fusion InPipe-5,Fusion InPipe-5,Fusion InPipe,,13.0,1.0,14.0,19.0,0.684,0.929,0.79,6.0,6.0,0.9285714285714286,0.6842105263157895,0.7878787878787878,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,6.0,no
OBS0374,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,Fusion InPipe-4,Fusion InPipe-4,Fusion InPipe,,14.0,2.0,16.0,19.0,0.737,0.875,0.8,5.0,5.0,0.875,0.7368421052631579,0.7999999999999999,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,5.0,no
OBS0375,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.1,11.1,real,Real,,Fusion InPipe-3,Fusion InPipe-3,Fusion InPipe,,16.0,4.0,20.0,19.0,0.842,0.8,0.82,3.0,3.0,0.8,0.8421052631578947,0.8205128205128205,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,3.0,no
OBS0376,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,Arriba,Arriba,Arriba,,19.0,0.0,19.0,22.0,0.864,1.0,0.93,3.0,3.0,1.0,0.8636363636363636,0.9268292682926829,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,3.0,no
OBS0377,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,CICERO,CICERO,CICERO,,16.0,0.0,16.0,22.0,0.727,1.0,0.84,6.0,6.0,1.0,0.7272727272727273,0.8421052631578948,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,6.0,no
OBS0378,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,deFuse,deFuse,deFuse,,16.0,0.0,16.0,22.0,0.727,1.0,0.84,6.0,6.0,1.0,0.7272727272727273,0.8421052631578948,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,6.0,no
OBS0379,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,FusionCatcher,FusionCatcher,FusionCatcher,,21.0,1.0,22.0,22.0,0.955,0.955,0.96,1.0,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,1.0,no
OBS0380,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,STAR-Fusion,STAR-Fusion,STAR-Fusion,,20.0,5.0,25.0,22.0,0.909,0.8,0.85,2.0,2.0,0.8,0.9090909090909091,0.8510638297872342,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,2.0,no
OBS0381,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,Fusion InPipe-5,Fusion InPipe-5,Fusion InPipe,,12.0,0.0,12.0,22.0,0.545,1.0,0.71,10.0,10.0,1.0,0.5454545454545454,0.7058823529411764,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,10.0,no
OBS0382,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,Fusion InPipe-4,Fusion InPipe-4,Fusion InPipe,,18.0,0.0,18.0,22.0,0.818,1.0,0.9,4.0,4.0,1.0,0.8181818181818182,0.9,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,4.0,no
OBS0383,11,https://doi.org/10.3389/fmolb.2023.1141310,Dataset11.2,11.2,real,Real,,Fusion InPipe-3,Fusion InPipe-3,Fusion InPipe,,22.0,1.0,23.0,22.0,1.0,0.957,0.98,0.0,0.0,0.9565217391304348,1.0,0.9777777777777777,,,,,,True,True,no,Vicente-Garces_2023_Fusion_InPipe,Table 1,new_tool,Fusion InPipe,0.0,no
